date,comments
2020-08-12,muy de acuerdo estos ya creen dueños de Bolivia
2020-08-12,"Puro show por elecciones si en 14 años no les importo la salud y mucho peor en esta pandemia dar el 10%a los médicos , menos le va importar comprar vacunas ,del dicho al hecho hay mucho trecho, cuando nos den una mejor salud al País se los creería"
2020-08-12,Mejor que gestione los juicios pendientes de los masistas
2020-08-12,"Que se vacunen primero los masistas, con sus resultados veremos si la compramos para los demás."
2020-08-12,Así se hace primero la vacuna después que muchos enfermito murieron por falta de oxígeno asesinos
2020-08-12,k bruta escucha bien
2020-08-12,no se puede escuchar se puede leer
2020-08-12,tienes razón ahora se hace a la buena persona después de morder al pueblo incentivando y permitiendo bloqueos
2020-08-12,y solo por eso tienen que morir mas lo importante es salvar vidas dñ inteligente
2020-08-12,y los que murieron por falta de oxígeno por los bloqueos habló porque murieron personas que conozco sinvergüenzas
2020-08-12,que pasa informece no les gusta invest. Informarse a los Masistas Masiburros
2020-08-12,Muy bien Eva Copa con más fuerza tú tienes el poder para ayudar a las grandes mayorías
2020-08-12,con sus movilizaciones propaga el contagio
2020-08-12,podría ayudar si ellla y su partido devuelven todo el dinero que robaron en 14 años.
2020-08-12,Muchas felicidades Sra Eva necesitamos la vacuna para Bolivia así podemos salir tranquilos a calle
2020-08-12,ya las pidió la señora precidenta
2020-08-12,tu ignorancia es tan grande ...que tú estatura creo lo primero deberías informarse para opinar . La vacuna recién llego a tercera fase osea no hay tal vacuna todavía lee infórmate primero ...
2020-08-12,Lo que tiene que hacer esta señora es que se levanten los bloqueos. Queremos vivir en paz y con salud.
2020-08-12,exacto hasta Brasil pidió esa vacuna para todos sus ciudadanos y ahora Bolivia que bien.. Algo es algo..
2020-08-12,Ya que no atención médica en los hospitales y no hay medicamentos para comprar en las farmacias..
2020-08-12,Porlomenos es una esperanza esa vacuna..
2020-08-12,"Shandel Vargas no hay vacuna todavia... entiende? o no?... en serio, si se dejan lavar el cerebro, es por la ignorancia... informece."
2020-08-12,informece antes de opinar q pasa
2020-08-12,como puedes pedirle vacuna a esa señora .la mejor vacuna será que desbloqueen las carreteras .y no siembren Violencia. Y luego se asen las víctimas. Ya no ay credibilidad. En los masistas !!!ya no los crean nada .si nos están Matando a los Bolivianos con sus bloqueos .como creerles que nos van a curar .asesinos masistas .😱😱😱😖😖😖😭😭😭
2020-08-12,"lo que nos está matando no son los bloqueos, sino este gobierno incapaz que no pueden conprar ni un respirador solo se están ocupando de llenar sus bolsillos, cumplir sus intereses personales, a este gobierno no le interesa la salud ni muc… "
2020-08-12,"por suerte no te podes preñar, ya que seguro culparias a la presidente por todo lo que te pase, cuídate y cumplí con lo dispuesto, y ponete a leer para ver si así adquieres más conocimientos y así podés tener un mejor criterio"
2020-08-12,"que idiota Dios mío..con elementos como usted es que el país está así..donde estaba usted cuando el anterior Gobierno robo durante 14 años,por favor lea Infórmese no sólo por ver memes es informarse.."
2020-08-12,pero si uds no creen en el virus salen a las calles cuando les da la gana y de paso nos bloquean de aquí dos semanas se van a morir como moscas
2020-08-12,cuanta ignorancia hay hoy en dia
2020-08-12,Dos dedos de frente..... 😠😠😠😠😠😠😠😠
2020-08-12,"haste poner primerito compañera,,para el futuro menos una inútil"
2020-08-12,jajaja se ellos no creyen Corona virus aura quieren comprar que hijos de pota ojala que mueren comunestas masistas
2020-08-12,lo más urgente es una vacuna para la ignorancia salvajes Masistas terroristas
2020-08-12,Bonni Gracias cajero automático por darme mi dinero
2020-08-12,Bonni Ayala Cabrera bruta..es una vacuna experimental. Para ignorantes.
2020-08-12,Pero la Ignorancia no se vacuna... Y en este caso viendo y escuchando cada cosa que hablan... Estos no tienen cura.
2020-08-12,Se eliminó el comentario al que Bonni Ayala Cabrera está respondiendo.
2020-08-12, voj soj chupa piche cara de mi sap....mal nacido gente como voj no debería existe en el mundo que el diablo te lleve al infierno
2020-08-12,"Es atribucion del ejecutivo hacer gestiones, no del legislativo o es que esta ratona es la presidenta de Bolivia, zapatero a tus zapatos avivada"
2020-08-12,ya es pdta. La otra es candidata
2020-08-12,"Y si al poder ejecutivo le importa un comino la salud y la vida, si la segunda autoridad política quiere gestionar está bien."
2020-08-12,"no es que le importe, todos estamos preocupados, menos los politicos del MAS"
2020-08-12,preocupados hasta que florezca el chuño?
2020-08-12,"Pero muchos no vemos eso, solo es discurso y más discurso primero la salúd, primero la vida, pero después no les dió ni la gana de comprar respiradores, es más trajeron unos 170 resucitadores con tremendos sobreprecios. Pero ni uno… "
2020-08-12,"en este tiempo de conflicto y durante esta pandemia he conocido la miseria de humanos que vivimos en este pais tan bello BOLIVIA, humanos contra humanos"
2020-08-12,que gestione el levantamiento de sus bloqueos mejor.. esa masiburra
2020-08-12,Está tonta a quién quiere engañar los vacunas todavía está en investigación por favor mentirosa ni en el extranjero hay todavía
2020-08-12,espere entonces señora. A la de osfor y listo..
2020-08-12,"mire un poco de noticias señora🙂 la de rusia ya esta lista, en septiembre la comienzan a fabricar! No apoyo a Copa pero tampoco me parece comentar sin fundamentos! Es ignorante hacer eso!"
2020-08-12,Ella debería de ser la presidenta
2020-08-12,de tu zona 👏👏
2020-08-12,ahhhhh si que mas
2020-08-12,"Hahaha, el chiste del mes!!!!"
2020-08-12,Mejor gestionen la desmovilización de los terroristas.
2020-08-12,"claro las organizaciones de motoqueros, civicos, jrc"
2020-08-12,"Esos no están bloqueando oxigeno Gil, no seas cínica."
2020-08-12,cinico tu protegiendo a esos delincuentes
2020-08-12,"tienen cara para hablar, despues de tantos actos terroristas, maleantes, narcotraficantes."
2020-08-12,De los masistas asesinos ignorantes
2020-08-12,Primero vacunarse los políticos para ver si funcionan de verdad
2020-08-12,Como va gestinar algo que esta en proceso de investigacion mejor que liberen los recursos para ayudar ala gente
2020-08-12,Sra añez el pueblo le pidio que cierre ese nido de ratas ahora la Evarista se cree presidenta🤣🤣🤣🤣
2020-08-12,"Pura política para camuflar sus movilizaciones que atentan contra la salud y vida de la población, niegan el transito libre de oxigeno, ambulancias, carros basureros, alimentos, insumos medicos, de personas que estan desvaneciendo en las carreteras, et… "
2020-08-12,Que se pongan primero los masistas y luego vemos si sirve.
2020-08-12,"La usurpadora Eva Coup d'Etat carece de atribuciones constitucionales para hacerlo. Y ojo con esto, pues de este su anuncio se infiere que estaría intentando ejercer funciones propias del Ejecutivo. Clavada SEDICIÓN. 👋🏻"
2020-08-12,es senadora y un pueblo ignorante o culta lo eligió y representa a una mayoría
2020-08-12,De hecho vacuna rusa ya ha hecho efectos de bien sino pregunte a Trump que de hecho lo nokearon con covid-19
2020-08-12,Pero no es Presidente del estado como para atribuirse decisiones de estado
2020-08-12,no soy político pero hoy por hoy ser presidenta sin consenso más la pandemia el mundo entero sabe cómo fustiga un pueblo y eso ud lo sabe
2020-08-12,tiene mucho apoyo y eso usted sabe mucho no se haga el desentendido
2020-08-12,más clavada estaba tu peliteñida
2020-08-12,....😂😂la usurpadora es la Añez....informese bien
2020-08-12,No te entera hasta en los videos quiere ser la primera 🤣🤣🤣🤣
2020-08-12,"La que no está nada informada eres tú, sigue tu consejo e infórmate"
2020-08-12,"El GIFpuede contener applause, Leonardo Dicaprio y clap"
2020-08-12,..no me importa lo que digas . La añes esla la ase ..todo lo que dices ..ella lo unico que quiere es robar la plata..no quiere elecciones ..mejor que se baya pena ..que no supo gobernar como mujer..se iso manejar ..aura no le que le otro camino..renuciar
2020-08-12,Juan De Dios Quiroga Taborga
2020-08-12,Entonces quiere decir Eva Copa que les prometieron la vacuna con la cura si salían a marchar. ???
2020-08-12,Excelente eva copa pensar ciudadanía
2020-08-12,copa esta utilizando su posicion y los fondos estatales para limpiar la imagen de su partido criminal
2020-08-12,preferible ante q robe
2020-08-12,tienes pruebas o eres complice o testigo de los robos o simplemente acusaciones
2020-08-12,"no tene tv , o no mira periodico , caso de corrupción MAS y Añez ellos tiene denucia"
2020-08-12,pruebas concreta no difamaciones politicas
2020-08-12,"todo lo que sale noticia es mentira , ay Dios mio no defenda a un politico porque tu economia no mejora defendiendolo"
2020-08-12,como tu perfil falso o eso es una mentira o eso difamacion foto de tu carnet
2020-08-12,"eres policia para pedir documento personal,"
2020-08-12,"ay esta la prueba de que perfil falso , ejemplo arta persona que viven del dia a dia estan bloqueado canasta familiar sube lo precio por lo bloqueo o miento"
2020-08-12,si la canasta familiar sube no es culpa del gobierno es culpa de los masistas que bloquean las rutas y no dejan pasar los alimentos.
2020-08-12,"añez no hay corrupcion , caso entel , boa ,ypfb tambien es mentira"
2020-08-12,pruebas concretas con documentos no difamaciones masistas
2020-08-12,me avisa si politica mejor tu vida económica t daran cuenta que a final tuve razon
2020-08-12,por que no pensó antes de utilizar a la gente en el maldito bloqueo. Además ellos no creen en el virus. Como vino anunciado el diputado FRANKLIN FLORES
2020-08-12,preferible q nos lo de ante que lo robe
2020-08-12,Pero que 🤬🤬🤬🤬!! Si el gobierno ya está gestionando..!!!
2020-08-12,da ygual mientras llegue esa vendita vacuna
2020-08-12,Que bien el mas siempre pensando en el pueblo! Se siente se siente Arce Presidente!!.❤️💛💚💙💙💙💙💙
2020-08-12,Habló el perfil falso 😆
2020-08-12,"si arce presidente usando el escudo del capitan america simbolo del imperialismo yankee, si que son opas estos ciber llunkus"
2020-08-12,1 MASISTAS =20 CUENTAS FALSAS..!
2020-08-12,A denunciar todas esas cuentas falsas
2020-08-12,si siempre pensando en como robar al pueblo de la vacuna unos cuantos millones irán a parar a bolsillos de esta transitoria
2020-08-12,"chiflado que estupideses te biene en mente??? el MAS es Obio que tiene que finger despues de Aber agravado la situazion del covid, con sus famosos marchas muertos del poder FALSO"
2020-08-12,"MUERTE POLÍTICA AL MAS, voto castigo para que con la pérdida de su personería jurídica se lleve un poco de justicia para la gente que no tiene como pagar hoy el alimento, justicia para la gente que murió por falta de oxígeno."
2020-08-12,"señora infórmese mejor si le quitan al más su personería la pierden Mesa, Añez, y Camacho también 🤣"
2020-08-12,"Ella fue la primera en ser ""vacunada"" 🤣"
2020-08-12,Osea esta Señor es la Presidenta de Bolivia ahora y yaninne actúa como Candidata así estamos ahora
2020-08-12,Muy bien Eva estos pititas o p.. itas no quieren la vacuna por estar en el poder y seguir robando si hubiera la vacuna otra sería la historia para estos golpistas
2020-08-12,"estás muy gordo ten cuidado con el coronavirus, te vendrá bien la vacunita."
2020-08-12,"Políticos, con eso piensan recuperar los votos después de hacer tanto daño y amedrentando a la gente con bloqueos y el no paso de alimentos, oxígeno, saqueando, haciendo desmanes como siempre, obligando a su gente a marchar, golpeando a personas q no comparten su bloqueo??? Ahora aparece el bono, les piden a sus propios bloqueadores que ya no lo hagan y ahora gestionarán la vacuna??? Quieren comprar votos con eso??? Ya perdieron fuerza!!! Están desesperados porque saben que perderán."
2020-08-12,y que es lo que hizo amigo este gobierno no ves los desfalcos que hay donde están los respiradores varios de sus colegas han muerto por falta de protección de bioseguridad
2020-08-12,por la misma razón que usted no dice nada de este gobierno señor
2020-08-12,y mejor ya no le digo nada porque veo que usted es un político en vez de cristiano
2020-08-12,"tengo que etiquetarlo??? No me presto a sus juegos mi amigo. Ya le dije no me interesa lo que piense de mi, no vivo para agradar a la gente sino a Dios, es el único que puede juzgarme, así q lo q usted piense, acuse, sea un juez o lance… "
2020-08-12,usted piensa que Dios está de acuerdo con su forma de actuar
2020-08-12,"de política quiere pasarse a lo religioso jajajaja cuando ve q no tiene argumentos pasa a otro?? Pero también podemos debatirlo, solo un ejemplo, yo no comparto en mi muro publicaciones que incitan al odio, vea sus publicaciones en su m… "
2020-08-12,Hay Dios libranos de esta gentecita . La Vacuna Rusa es la menos calificada mundialmente por el corto plazo y las pocas pruebas hechas . Esta es la Vacuna menos calificada por los mejores doctores del mundo.
2020-08-12,Ghil Mar Msoa Infórmate bien sobre la vacuna ....
2020-08-12,Al menos es una luz ....
2020-08-12,"Y como si la vacuna primero se va a repartir en Rusia a los médicos, militares, policía y luego a los ciudadanos rusos y para diciembre recién se va a comercializar"
2020-08-12,Gestione la movilización de sus terroristas primero y luego póngase la vacuna rusa usted primero
2020-08-12,"Oye Eva Copa, como vas hacer semejante burrada, acaso no te informas??, la vacuna rusa se está by paseando la tercera fase y hay suceptibilidad al respecto, tienes qud ser pues mas cauta e inteligente, no compren nada que se esté by paseando lis protocolos de seguridad que puede ser peligroso, a la fuerza quieren comprar los Masistas todo porque son los rojos rusos los dueños de esta vacuna aún en fase 2."
